,Transaction_ID,Customer_ID,Product_Id,Date,Quantity,Amount
2982,t2983,C234,P2,2020-10-18,2,196
2983,t2984,C127,P2,2020-11-24,1,98
2984,t2985,C121,P5,2020-06-06,1,25
2985,t2986,C31,P10,2020-10-06,1,60
2986,t2987,C245,P17,2021-03-08,2,976
2987,t2988,C244,P1,2022-11-04,1,50
2988,t2989,C98,P13,2020-12-25,4,32
2989,t2990,C236,P8,2022-01-14,1,40
2990,t2991,C47,P18,2019-10-01,2,138
2991,t2992,C108,P19,2022-11-08,3,162
2992,t2993,C200,P18,2023-01-21,2,138
2993,t2994,C24,P22,2020-03-07,4,368
2994,t2995,C76,P6,2021-02-03,1,18
2995,t2996,C180,P1,2019-10-11,2,100
2996,t2997,C68,P5,2021-12-01,1,25
2997,t2998,C131,P6,2019-08-11,2,36
2998,t2999,C161,P21,2021-04-13,2,152
2999,t3000,C99,P11,2022-04-29,5,225
